Ligand#,index_Rh,index_donor_max,index_donor_min,element_Rh,element_donor_max,element_donor_min,distance_pi_bond_1,distance_pi_bond_1_element_1,distance_pi_bond_1_element_2,distance_pi_bond_1_element_1_idx,distance_pi_bond_1_element_2_idx,distance_pi_bond_2,distance_pi_bond_2_element_1,distance_pi_bond_2_element_2,distance_pi_bond_2_element_1_idx,distance_pi_bond_2_element_2_idx,dihedral_angle_1,dihedral_angle_1_element_1,dihedral_angle_1_element_2,dihedral_angle_1_element_3,dihedral_angle_1_element_4,dihedral_angle_1_index_1,dihedral_angle_1_index_2,dihedral_angle_1_index_3,dihedral_angle_1_index_4,dihedral_angle_2,dihedral_angle_2_element_1,dihedral_angle_2_element_2,dihedral_angle_2_element_3,dihedral_angle_2_element_4,dihedral_angle_2_index_1,dihedral_angle_2_index_2,dihedral_angle_2_index_3,dihedral_angle_2_index_4,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,optimization_success_dft,wall_time_dft,cpu_time_dft,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,orbital_occupation_min_donor_Rh_dft,anti_orbital_occupation_min_donor_Rh_dft,orbital_occupation_max_donor_Rh_dft,anti_orbital_occupation_max_donor_Rh_dft,orbital_occupation_min_donor_other_atom_1_dft,orbital_occupation_min_donor_other_atom_1_element_dft,orbital_occupation_min_donor_other_atom_1_index_dft,orbital_occupation_min_donor_other_atom_2_dft,orbital_occupation_min_donor_other_atom_2_element_dft,orbital_occupation_min_donor_other_atom_2_index_dft,orbital_occupation_min_donor_other_atom_3_dft,orbital_occupation_min_donor_other_atom_3_element_dft,orbital_occupation_min_donor_other_atom_3_index_dft,anti_orbital_occupation_min_donor_other_atom_1_dft,anti_orbital_occupation_min_donor_other_atom_1_element_dft,anti_orbital_occupation_min_donor_other_atom_1_index_dft,anti_orbital_occupation_min_donor_other_atom_2_dft,anti_orbital_occupation_min_donor_other_atom_2_element_dft,anti_orbital_occupation_min_donor_other_atom_2_index_dft,anti_orbital_occupation_min_donor_other_atom_3_dft,anti_orbital_occupation_min_donor_other_atom_3_element_dft,anti_orbital_occupation_min_donor_other_atom_3_index_dft,orbital_occupation_max_donor_other_atom_1_dft,orbital_occupation_max_donor_other_atom_1_element_dft,orbital_occupation_max_donor_other_atom_1_index_dft,orbital_occupation_max_donor_other_atom_2_dft,orbital_occupation_max_donor_other_atom_2_element_dft,orbital_occupation_max_donor_other_atom_2_index_dft,orbital_occupation_max_donor_other_atom_3_dft,orbital_occupation_max_donor_other_atom_3_element_dft,orbital_occupation_max_donor_other_atom_3_index_dft,anti_orbital_occupation_max_donor_other_atom_1_dft,anti_orbital_occupation_max_donor_other_atom_1_element_dft,anti_orbital_occupation_max_donor_other_atom_1_index_dft,anti_orbital_occupation_max_donor_other_atom_2_dft,anti_orbital_occupation_max_donor_other_atom_2_element_dft,anti_orbital_occupation_max_donor_other_atom_2_index_dft,anti_orbital_occupation_max_donor_other_atom_3_dft,anti_orbital_occupation_max_donor_other_atom_3_element_dft,anti_orbital_occupation_max_donor_other_atom_3_index_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft
L11,28,27,22,Rh,P,P,1.391343621,C,C,106,103,1.394906335,C,C,105,102,-12.39426123,P,Rh,C,H,27,28,97,100,-14.0126167,P,Rh,C,H,22,28,97,101,0.30338489,0.441433313,0.465180488,0.31505781,0.056426225,0.22438419,0.088590084,0.092466826,0.550343556,0.658482435,0.541525535,0.83789415,93.7916647,238.1430584,2.404716434,2.324243182,0.544912411,0.945373649,0.911491334,0.549779654,0.531700356,0.470235612,0.381156675,54.9089825,68.30648513,63.39482132,897.3832549,3.013197154,1.001365895,4.775736335,3.364298483,0.421364994,-3.013197154,0.351101328,0.068419604,TRUE,1.30475,40.41308333,-3952.929188,-3952.78795,0.951206,0.000473715,,0.35931,,0.32556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.575894506,1.09275,1.19476,-5.102784709,-0.2616,1.14665,1.0258,-0.599091,0.385846,0.350392,-8.308724311,-4.174226467,4.134497844,2.067248922,0.483734682,6.241475389,9.422187771
L12,28,27,22,Rh,P,P,1.38933508,C,C,80,77,1.396700147,C,C,79,76,-13.69375235,P,Rh,C,H,27,28,71,74,-14.49352357,P,Rh,C,H,22,28,71,75,0.299920871,0.357317705,0.383993784,0.307509265,0.05147356,0.139989639,0.084081451,0.038380308,0.548368182,0.574645771,0.530937078,0.729607259,92.66720313,233.614078,2.412012761,2.29449328,0.529194232,0.949124115,0.8951209,0.534142046,0.514776024,0.443119869,0.337080091,51.54646228,63.89934825,56.62301161,714.793995,3.170777807,1.285877157,4.696420763,3.514402027,0.493203457,-3.170777807,0.34362422,0.069047592,TRUE,0.6495,20.15380556,-3563.144053,-3563.032977,0.71542,0.000372551,,0.3656,,0.32562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.146373057,1.10133,1.19677,-4.005088223,-0.25499,1.11911,1.02342,-0.528111,0.410582,0.358566,-8.530224985,-4.360080227,4.170144759,2.085072379,0.479599658,6.445152606,9.961283005
L13,14,1,2,Rh,P,P,1.394147199,C,C,106,103,1.386677208,C,C,105,102,-4.172692673,P,Rh,C,H,1,14,97,101,-16.5421556,P,Rh,C,H,2,14,97,100,0.559118881,0.3689707,0.406744733,0.465874999,0.247132293,0.188041876,0.225989537,0.084457171,0.871105469,0.549899524,0.705760462,0.729032295,89.04032674,232.1819386,2.348678327,2.295457712,0.556355991,0.944476798,0.893618384,0.561572838,0.556585254,0.522038414,0.450250622,59.72044111,72.49104841,57.27925031,958.0755111,3.347389945,2.313141898,5.411459547,4.035329116,0.122479625,-3.347389945,0.687939171,0.066526658,TRUE,1.598305556,49.70091667,-4178.450467,-4178.306001,0.917065,0.000484541,1.87212,0.33429,1.87489,0.34656,1.94665,C,3,1.95617,C,19,1.95526,C,27,0.06568,C,3,0.04345,C,19,0.06402,C,27,1.95659,C,5,1.95119,C,63,1.94787,C,80,0.06019,C,5,0.05187,C,63,0.06677,C,80,8.085711094,1.11275,1.11238,-5.641881034,-0.30882,1.13916,1.10354,-0.714235,0.355563,0.368731,-8.268451461,-4.106742232,4.16170923,2.080854615,0.480571777,6.187596847,9.199670766
L14,30,1,14,Rh,P,P,1.390011182,C,C,114,111,1.388735439,C,C,113,110,-2.97522436,P,Rh,C,H,1,30,105,109,-2.385749525,P,Rh,C,H,14,30,105,108,0.447923012,0.401624133,0.393568936,0.451842448,0.066866671,0.207812687,0.235724085,0.056727939,0.828979353,0.595435578,0.667960811,0.730409933,92.49861133,233.7507391,2.309266677,2.298304038,0.528338148,0.903233321,0.895417909,0.528435541,0.517712702,0.485151254,0.423753152,54.95976997,59.16242904,62.19689309,1041.504205,3.017956553,0.439573792,5.087544864,3.496287519,0.236786102,-3.017956553,0.478330966,0.064927258,TRUE,1.614611111,50.14891667,-4257.240846,-4257.076608,0.996471,0.000550857,1.88733,0.33364,1.8854,0.34065,1.94013,C,15,1.95686,C,35,1.95656,C,43,0.07865,C,15,0.04393,C,35,0.05438,C,43,1.95566,C,2,1.9555,C,8,1.95751,C,17,0.05752,C,2,0.05058,C,8,0.06581,C,17,7.224201651,1.12314,1.08815,-5.395675867,-0.30927,1.12745,1.15748,-0.540542,0.317014,0.402299,-8.140830065,-4.04442816,4.096401905,2.048200953,0.488233344,6.092629113,9.061642476
L15,14,1,2,Rh,P,P,1.389527508,C,C,82,79,1.38833132,C,C,81,78,18.52695575,P,Rh,C,H,1,14,73,77,-0.390701578,P,Rh,C,H,2,14,73,76,0.443525387,0.3890233,0.370294257,0.317579684,0.107837165,0.190933777,0.035112687,0.053454626,0.779213608,0.587112824,0.60004668,0.687133887,89.2090094,214.8361367,2.30582145,2.332168042,0.529607715,0.903431327,0.921176155,0.5339442,0.520257166,0.470150574,0.380213107,51.22551078,60.66121485,58.66192926,777.3348011,3.254474708,0.281197071,5.111446259,3.772613119,0.252692152,-3.254474708,0.518138411,0.069533853,TRUE,0.83225,24.44508333,-3789.009834,-3788.89222,0.70844,0.000394479,1.88829,0.34524,1.88593,0.34183,1.93911,C,3,1.95773,C,19,1.95379,C,26,0.07949,C,3,0.04327,C,19,0.05719,C,26,1.95817,C,5,1.95956,C,45,1.95892,C,53,0.06089,C,5,0.06738,C,45,0.06385,C,53,6.615424943,1.1244,1.11189,-4.324414765,-0.31093,1.09396,1.1005,-0.585392,0.273516,0.426495,-8.5481845,-4.324705426,4.223479074,2.111739537,0.473543248,6.436444963,9.808933118
L16,28,22,27,Rh,P,P,1.397217916,C,C,86,83,1.380203076,C,C,85,82,-0.987540596,P,Rh,C,H,27,28,77,80,1.83562608,P,Rh,C,H,22,28,77,81,0.390614415,0.361052128,0.362233367,0.30276723,0.083762659,0.154062039,0.062528819,0.064504193,0.697466171,0.568042217,0.543005641,0.659962542,90.38146435,226.4280961,2.447726539,2.295498012,0.534435567,0.959030237,0.895936219,0.538870958,0.518903141,0.452116876,0.354104877,51.39341452,72.5864116,60.39730249,750.7441763,3.171908871,1.149544407,4.935110972,3.60310201,0.342082167,-3.171908871,0.431193139,0.06652275,TRUE,1.003388889,31.19511111,-3567.500346,-3567.386412,0.776421,0.000382137,,0.54837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.329063435,1.12219,1.17481,-4.398244496,-0.25826,1.13942,1.03538,-0.547111,0.357513,0.358472,-8.549272955,-4.284160462,4.265112493,2.132556246,0.468920809,6.416716709,9.653732085
L17,49,1,2,Rh,P,P,1.388727029,C,C,93,90,1.399945424,C,C,92,89,24.18099457,P,Rh,C,H,1,49,84,87,6.02395917,P,Rh,C,H,2,49,84,88,0.539157364,0.382579143,0.377068592,0.376746953,0.338506117,0.195806744,0.108804928,0.164314625,0.739808611,0.569351542,0.644688978,0.589822558,98.31465224,231.6444661,2.38736931,2.346828383,0.596388138,0.906232529,0.876316157,0.602100273,0.583076456,0.511485782,0.418932131,65.88771019,64.79215064,50.73723379,884.5560349,3.515083478,1.428870496,5.56589795,4.317135234,0.082153806,-3.515083478,0.802051756,0.076625186,TRUE,1.753194444,53.99872222,-2866.358221,-2866.231472,0.79631,0.000425118,1.88442,0.57087,1.89843,0.25658,1.93829,N,4,1.94873,C,27,1.94844,C,28,0.08594,N,4,0.08544,C,27,0.07047,C,28,1.93327,N,3,1.94458,C,25,1.94742,C,26,0.09954,N,3,0.07447,C,25,0.0888,C,26,6.211881217,1.12166,1.15419,-5.256909319,-0.25785,1.31822,1.27017,-0.597744,0.562925,0.579856,-8.38355562,-4.21259452,4.1709611,2.08548055,0.479505791,6.29807507,9.509978307
L18,28,22,27,Rh,P,P,1.389530551,C,C,92,89,1.38591226,C,C,91,88,6.309167013,P,Rh,C,H,22,28,83,87,11.098062,P,Rh,C,H,27,28,83,86,0.382732846,0.403203862,0.382946323,0.313395536,0.078827072,0.197269772,0.071016663,0.09387862,0.686638621,0.609137952,0.555774409,0.672014027,91.2122419,228.2349767,2.454387841,2.341392871,0.580099236,0.959437896,0.929573938,0.586625597,0.559571206,0.477099868,0.370576046,55.07115304,0,60.97899862,755.5642093,3.165940128,1.111373978,4.908912597,3.585912631,0.357059906,-3.165940128,0.419972503,0.065534905,TRUE,0.941722222,29.15741667,-3645.919826,-3645.801467,0.832854,0.000396978,,0.26381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.497853415,1.14113,1.17154,-4.775244241,-0.2708,1.08237,1.04551,-0.664888,0.332655,0.356907,-8.499748234,-4.239533791,4.260214443,2.130107222,0.469459936,6.369641013,9.523540931
L19,43,21,34,Rh,P,P,1.399706671,C,C,121,118,1.407521886,C,C,120,117,-20.01544559,P,Rh,C,H,21,43,112,116,-26.8246108,P,Rh,C,H,34,43,112,115,0.536843274,0.517983298,0.384210107,0.409090133,0.308334709,0.226029386,0.179445871,0.104501232,0.765351838,0.809937209,0.638734395,0.663918981,104.7797924,247.736464,2.5191477,2.447044134,0.557433377,0.918736023,0.925375047,0.585461796,0.597931317,0.552588553,0.462027433,60.7504812,64.7093626,73.02744952,882.7227319,3.281724112,0.68975108,4.74719589,3.656331979,0.473411977,-3.281724112,0.374607867,0.069673818,TRUE,2.590333333,80.46972222,-4054.045738,-4053.909792,1.122103,0.000455965,,0.38448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.908131396,1.18241,1.19108,-5.975033063,-0.15303,1.00964,1.02505,-0.346935,0.280942,0.354779,-8.257294793,-4.385658929,3.871635865,1.935817932,0.516577506,6.321476861,10.32149487
L20,14,1,2,Rh,P,P,1.392131657,C,C,118,115,1.386862596,C,C,117,114,-4.430212142,P,Rh,C,H,2,14,109,112,1.198119812,P,Rh,C,H,1,14,109,113,0.454734349,0.510298128,0.426282143,0.44442199,0.213254926,0.207237722,0.080802446,0.074073652,0.696213773,0.813358533,0.808041534,0.778490633,97.32723607,218.7023545,2.349731281,2.34751023,0.557619735,0.905859812,0.905289089,0.562201291,0.557184416,0.526021588,0.458977559,57.34595507,68.42485827,73.50854703,960.7255705,3.281160053,0.634751253,5.229951504,3.86072839,0.195616833,-3.281160053,0.579568337,0.059841468,TRUE,3.055805556,95.02127778,-4443.302384,-4443.152655,1.024885,0.000502194,1.83418,0.34138,1.82339,0.34437,1.94938,C,6,1.95613,C,65,1.94316,C,76,0.07397,C,6,0.05823,C,65,0.07257,C,76,1.95531,C,7,1.94089,C,87,1.95508,C,98,0.06924,C,7,0.05689,C,87,0.06408,C,98,71.35305291,1.12948,1.12571,-6.464100761,-0.28988,1.12388,1.11435,-0.568828,0.421454,0.379038,-7.846947107,-4.178580288,3.668366819,1.834183409,0.545201748,6.012763698,9.855428606
L21,14,2,1,Rh,P,P,1.392506335,C,C,142,139,1.393963423,C,C,141,138,-12.08260081,P,Rh,C,H,2,14,133,136,-15.05328152,P,Rh,C,H,1,14,133,137,0.608708151,0.593124335,0.54684538,0.583441021,0.332312439,0.299271901,0.348075577,0.261284391,0.885103864,0.886976768,0.818806465,0.832406369,97.2923846,251.6832239,2.370175298,2.364772358,0.581811405,0.916307538,0.928962449,0.602887779,0.634618114,0.632927797,0.583095188,65.96322691,66.05157566,69.38456805,1151.200498,4.815578948,2.061174033,6.892097467,6.940642951,0.078966536,-4.815578948,2.125064003,0.056245264,TRUE,6.620722222,202.1423056,-7135.154546,-7134.932279,1.066585,0.000745487,1.86945,0.34421,1.87753,0.34997,1.95706,C,7,1.94744,C,99,1.94669,C,11,0.06724,C,7,0.05962,C,99,0.06963,C,11,1.95649,C,6,1.95246,C,65,1.94369,C,82,0.0644,C,6,0.05636,C,65,0.07938,C,82,69.21721325,1.13519,1.13189,-7.816736009,-0.31441,1.10518,1.11574,-0.808813,0.376029,0.444339,-8.400970906,-4.91437614,3.486594766,1.743297383,0.573625596,6.657673523,12.71286734
L22,14,2,1,Rh,P,P,1.393478911,C,C,158,155,1.387231884,C,C,157,154,2.188087516,P,Rh,C,H,2,14,149,153,-4.848091971,P,Rh,C,H,1,14,149,152,0.521692104,0.576814696,0.474997581,0.507266755,0.302197959,0.322276177,0.143103556,0.118789956,0.741186249,0.831353216,0.871429954,0.831205205,96.9781334,236.1472843,2.350853988,2.353417843,0.568684775,0.910029584,0.909779165,0.576395785,0.584700498,0.568598349,0.520100989,61.04794361,70.02265428,74.69710972,1172.614414,3.084504617,1.211706463,5.167629863,3.609399569,0.203265089,-3.084504617,0.524894952,0.06046465,TRUE,6.513916667,198.7028889,-5214.15408,-5213.949542,1.375021,0.000686024,,0.34058,,0.34517,1.95478,C,7,1.95067,C,10,1.94001,C,12,0.06154,C,7,0.05871,C,10,0.07749,C,12,,,,,,,,,,,,,,,,,,,71.15882993,1.12481,1.11965,-8.06344782,-0.28623,1.12606,1.11842,-0.595061,0.421228,0.381356,-7.6012283,-3.843063911,3.758164389,1.879082195,0.532174698,5.722146105,8.712486379
L23,14,2,1,Rh,P,P,1.386952644,C,C,142,139,1.399344941,C,C,141,138,8.525896905,P,Rh,C,H,2,14,133,137,23.85852063,P,Rh,C,H,1,14,133,136,0.466136864,0.506563704,0.546888075,0.566761356,0.158861001,0.154711009,0.266544463,0.305653439,0.773412728,0.8584164,0.866978248,0.788122712,96.98936028,237.061849,2.332318065,2.381797177,0.586860557,0.940301202,0.926202013,0.598123953,0.604200829,0.582042269,0.521657236,61.49584722,77.53772673,75.16431377,1085.02511,3.126117485,0.977089111,5.096470406,3.621716627,0.245128735,-3.126117485,0.495599141,0.066245406,TRUE,5.425555556,165.5430556,-4757.038976,-4756.858136,1.244733,0.00060654,1.81024,0.29736,1.82725,0.56606,1.95474,C,7,1.94239,C,99,1.94624,C,11,0.06757,C,7,0.05926,C,99,0.06564,C,11,1.95242,C,6,1.95051,C,65,1.94155,C,82,0.07142,C,6,0.07564,C,65,0.08083,C,82,69.93466427,1.13973,1.1162,-7.541965223,-0.26066,1.08275,1.13079,-0.639704,0.355184,0.393946,-7.745720754,-4.270010542,3.475710212,1.737855106,0.575421965,6.007865648,10.38476957
L24,65,21,56,Rh,P,P,1.391736188,C,C,97,94,1.389948848,C,C,96,93,15.64377886,P,Rh,C,H,21,65,88,91,2.412780434,P,Rh,C,H,56,65,88,92,0.523878108,0.445768318,0.411640471,0.404396486,0.229479173,0.118357309,0.138805554,0.188263892,0.818277042,0.773179326,0.669987419,0.63501705,97.55678846,229.5616818,2.348237829,2.360140509,0.574421124,0.931123043,0.926295192,0.586978617,0.584438365,0.537218241,0.446425115,65.56998739,61.70164152,61.12977057,852.5951124,3.299134091,0.196632952,5.240835777,3.886427988,0.192458119,-3.299134091,0.587293897,0.068010862,TRUE,1.979027778,60.60594444,-4039.909779,-4039.782077,0.841558,0.000428315,,0.35345,,0.34898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.233880693,1.13488,1.11927,-5.433839938,-0.26525,1.07208,1.12528,-0.595678,0.346927,0.446182,-8.286138862,-4.323616971,3.962521891,1.981260945,0.504729073,6.304877916,10.03186522
L25,38,2,1,Rh,P,P,1.39395557,C,C,104,101,1.391764834,C,C,103,100,8.916835947,P,Rh,C,H,1,38,95,98,29.02341892,P,Rh,C,H,2,38,95,99,0.50654378,0.447046333,0.431912241,0.475575392,0.300894326,0.132953439,0.207664676,0.132623262,0.712193234,0.761139227,0.743486107,0.731201221,95.91272223,236.4421353,2.321668264,2.352418179,0.572039228,0.919650345,0.931653,0.584243684,0.589824903,0.545817271,0.465241684,58.88317717,59.46925953,70.17185688,985.5168498,4.395591864,4.534499337,6.143768426,5.703540495,0.010180205,-4.395591864,1.307948631,0.051617243,TRUE,1.842388889,55.72161111,-5291.415109,-5291.251807,0.815148,0.000547718,1.88698,0.35727,1.8833,0.35072,1.95339,C,14,1.95433,C,73,1.95364,C,84,0.0663,C,14,0.04898,C,73,0.04815,C,84,1.94084,C,15,1.95346,C,39,1.95289,C,56,0.07198,C,15,0.04429,C,39,0.06039,C,56,19.71287308,1.12909,1.15284,-5.605813113,-0.23533,1.09307,1.08641,-0.506381,0.392195,0.384405,-8.406957411,-4.784033606,3.622923806,1.811461903,0.552040315,6.595495508,12.00703171
L26,38,2,1,Rh,P,P,1.394534302,C,C,92,89,1.393684208,C,C,91,88,11.84319855,P,Rh,C,H,1,38,83,86,29.31193879,P,Rh,C,H,2,38,83,87,0.422872204,0.4510597,0.39775593,0.362290294,0.157682608,0.136887108,0.079140172,0.126469433,0.6880618,0.765232291,0.645440417,0.669042428,96.64204723,223.0484993,2.332701002,2.353171541,0.566489238,0.914950615,0.932380963,0.574983707,0.566002334,0.506381242,0.408510899,57.63511864,59.17120441,67.45479805,855.8252441,3.414086337,0.366945795,5.278708604,4.034513897,0.187718957,-3.414086337,0.620427561,0.06763956,TRUE,1.571388889,48.20725,-3945.492561,-3945.367777,0.794878,0.000418528,1.86006,0.35617,1.8905,0.3485,1.94567,C,14,1.95304,C,61,1.95518,C,72,0.06884,C,14,0.07214,C,61,0.05855,C,72,1.93966,C,15,1.95523,C,39,1.95089,C,50,0.08586,C,15,0.04798,C,39,0.04612,C,50,20.24991795,1.13475,1.14886,-5.057494809,-0.21946,1.08609,1.08407,-0.487294,0.391476,0.399455,-8.167225109,-4.36525039,3.801974719,1.90098736,0.526042425,6.266237749,10.32772136
L27,38,2,1,Rh,P,P,1.394105707,C,C,104,101,1.396585093,C,C,103,100,-29.96625739,P,Rh,C,H,2,38,95,98,-17.37452869,P,Rh,C,H,1,38,95,99,0.351217957,0.379729937,0.461688005,0.447558678,0.052236384,0.148727962,0.122285285,0.139921327,0.65019953,0.610731913,0.77283207,0.783454683,97.74144674,226.4919222,2.40555988,2.365044749,0.568900252,0.934005777,0.924093832,0.574968189,0.556995207,0.500617942,0.409938348,58.57567819,65.71650623,69.87756231,871.5139623,3.282131248,1.172397394,4.969646101,3.741185146,0.335407797,-3.282131248,0.459053898,0.067834646,TRUE,1.904361111,59.25802778,-3952.541974,-3952.4136,0.93561,0.000430569,1.85473,0.27575,1.90553,0.55461,1.94203,C,14,1.95228,C,73,1.95472,C,84,0.07704,C,14,0.06117,C,73,0.05888,C,84,1.9517,C,15,1.94727,C,39,1.95149,C,56,0.07371,C,15,0.05858,C,39,0.07322,C,56,20.54536561,1.14466,1.17869,-5.367772823,-0.20071,1.06526,1.03323,-0.618983,0.353053,0.280723,-8.13266665,-4.333685183,3.798981467,1.899490733,0.526456898,6.233175916,10.22707859
L28,38,1,2,Rh,P,P,1.391539822,C,C,124,121,1.392524426,C,C,123,120,-17.07781439,P,Rh,C,H,2,38,115,119,-9.390770595,P,Rh,C,H,1,38,115,118,0.494640306,0.545852001,0.414594992,0.491785407,0.192652978,0.347443685,0.304759682,0.165925664,0.796627634,0.744260317,0.678811133,0.663264319,101.482469,234.9528934,2.359060511,2.339070264,0.576331299,0.901218319,0.894416232,0.583723853,0.588514238,0.556592136,0.486732408,68.85659693,65.00387631,64.90812983,1140.69694,4.14534212,5.730024139,6.022381841,5.337710123,0.015986162,-4.14534212,1.192368003,0.053807126,TRUE,3.22825,99.89361111,-5676.837057,-5676.643929,0.989798,0.000647754,,0.34147,1.93307,0.34901,1.93963,C,15,1.95126,C,39,1.94933,C,56,0.08417,C,15,0.04276,C,39,0.05411,C,56,1.94629,C,14,1.95041,C,73,1.953,C,94,0.07502,C,14,0.07811,C,73,0.05728,C,94,18.18722122,1.16331,1.12266,-6.174852334,-0.28703,1.07656,1.104,-0.711189,0.359098,0.421425,-8.213484463,-4.490694875,3.722789589,1.861394794,0.537231544,6.352089669,10.83838939
L29,38,2,1,Rh,P,P,1.399581516,C,C,116,113,1.387655468,C,C,115,112,11.31905447,P,Rh,C,H,2,38,107,111,6.0291432,P,Rh,C,H,1,38,107,110,0.539211445,0.405290243,0.439312775,0.481686525,0.340219625,0.123839397,0.15954982,0.134837729,0.738203264,0.686741089,0.80382323,0.743787821,97.51150376,248.2406633,2.386360431,2.343715792,0.553519847,0.921327572,0.92203224,0.566398734,0.573574627,0.538903125,0.46642577,54.81169149,66.6552454,67.48862524,1000.945635,4.181535825,4.856896244,5.943612675,5.311160638,0.032012138,-4.181535825,1.129624813,0.059410058,TRUE,2.679,83.07083333,-5298.472287,-5298.304523,0.956109,0.000562683,1.88702,0.34414,1.89147,0.34811,1.95636,C,14,1.93695,C,73,1.95245,C,90,0.05521,C,14,0.10588,C,73,0.06624,C,90,1.94169,C,15,1.95071,C,39,1.95018,C,56,0.08672,C,15,0.05381,C,39,0.0467,C,56,17.79234831,1.14051,1.17288,-5.848136538,-0.24424,1.0977,1.04553,-0.500314,0.369615,0.306178,-8.466278231,-4.617499929,3.848778301,1.924389151,0.519645416,6.54188908,11.11945386
L30,38,2,1,Rh,P,P,1.38909645,C,C,116,113,1.395623344,C,C,115,112,-12.99095756,P,Rh,C,H,1,38,107,111,-10.39091085,P,Rh,C,H,2,38,107,110,0.466700443,0.454478177,0.39831951,0.44087258,0.156100032,0.204658921,0.24589128,0.10606673,0.777300854,0.704297433,0.635853879,0.690572289,98.11887865,235.6264652,2.375872467,2.32278769,0.541662784,0.918293422,0.898853895,0.545345571,0.537668317,0.503827838,0.44009837,55.97056749,70.33156925,59.32090968,1047.044938,3.073749145,1.062689589,5.107122597,3.568009996,0.233138254,-3.073749145,0.494260851,0.065702065,TRUE,1.973333333,60.28538889,-4259.214545,-4259.050297,1.013338,0.00055089,1.89103,0.34622,1.89803,0.34305,1.95281,C,14,1.95223,C,73,1.95554,C,90,0.05414,C,14,0.06066,C,73,0.05165,C,90,1.94333,C,15,1.95281,C,39,1.95724,C,56,0.0796,C,15,0.05424,C,39,0.04232,C,56,19.83346917,1.11877,1.15605,-5.824058269,-0.25507,1.11711,1.06705,-0.531614,0.410223,0.327338,-7.947901345,-4.104837435,3.843063911,1.921531955,0.520418095,6.02636939,9.450045295
L31,18,32,51,Rh,P,P,1.398215372,C,C,111,108,1.391612307,C,C,110,107,23.16145649,P,Rh,C,H,51,18,102,106,15.12933543,P,Rh,C,H,32,18,102,105,0.395547156,0.394345992,0.372707969,0.577324195,0.17140206,0.096326489,0.327786728,0.148460404,0.619692252,0.692365495,0.826861661,0.596955534,100.3919029,238.135297,2.36305233,2.418589364,0.546018915,0.922329249,0.913814993,0.564327168,0.565247469,0.515321557,0.434982039,59.81127878,66.48151382,0,888.8939037,3.181710099,0.943707526,4.882045955,3.593147619,0.375391564,-3.181710099,0.41143752,0.065206317,TRUE,1.654361111,51.54255556,-5273.499964,-5273.363342,0.997498,0.000458232,,,1.85348,0.27117,1.9574,C,5,1.9525,C,52,1.95857,C,69,0.04771,C,5,0.04761,C,52,0.03976,C,69,1.9533,C,4,1.95168,C,12,1.96001,C,33,0.05966,C,4,0.06609,C,12,0.05143,C,33,68.65547925,1.16304,1.09995,-5.541943682,-0.21983,1.06016,1.14952,-0.478046,0.364361,0.422327,-8.1729395,-4.361440796,3.811498704,1.905749352,0.524727976,6.267190148,10.30504675
